"periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,latitud,longitud"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,4,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),54,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,61,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,53,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,""Supresión, destrucción u ocultamiento de documentos"",6,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,""FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES"",434,Fabricación o falsificación de sellos o timbres oficiales,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,4,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,9,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,3,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,12,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,""Proposiciones a niños, niñas y adolescentes con fines sexuales"",1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181,Proxenetismo.,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,41,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,5,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,13,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,""Difusión de imágenes, materiales audiovisuales o audios con contenido sexual"",19,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE REUNION,166,Perturbación de reunión pública,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,13,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,89,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,117,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,30,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,59,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,6,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,6,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,62,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,""Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento"",59,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,""Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores"",68,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,13,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,10,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,10,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DEL SECRETO PROFESIONAL,165,Violación del secreto profesional,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",288,""Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano"",2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",294,""Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios"",1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",294-A,""Falsificación, contaminación o adulteración de productos farmacéuticos, dispositivos médicos o productos sanitarios"",1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,52,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",297,Formas agravadas,3,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",298,Microcomercialización o microproducción,41,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)"",299,Posesión no punible,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS"",281,Atentado contra la seguridad común,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,""CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS"",283,Entorpecimiento al funcionamiento de servicios públicos,3,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,18,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,55,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,404,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274-A,Manipulación en estado de ebriedad o drogadicción,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,275,Formas agravadas,4,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,""Fabricación, suministro o tenencia de materiales peligrosos"",21,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,""Producción, desarrollo y comercialización ilegal de armas químicas"",5,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-E,""Ensamblado, comercialización y utilización, en el servicio público, de transporte de omnibuses sobre chasis de camión"",2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,""Fabricación, comercialización, uso o porte de armas"",38,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,3,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315-A,Delito de grave perturbación de la tranquilidad pública,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,316-A,Apología del delito de terrorismo,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,18,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-A,Marcaje o reglaje,8,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-B,Banda Criminal,5,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,318,Ofensas a la memoria de los muertos,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,115,Aborto consentido,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,125,Exposición o abandono peligrosos,10,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,126,Omisión de socorro y exposición a peligro,3,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,127,Omisión de auxilio o aviso a la autoridad,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,128,Exposición a peligro de persona dependiente,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,89,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,18,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,10,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-C,Sicariato,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,109,Homicidio por emoción violenta,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,49,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,113,Instigación o ayuda al suicidio,4,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,31,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-B,Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar,16,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,188,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,2472,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124,Lesiones Culposas,334,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-A,Daños al Concebido,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-B,""Del daño psíquico y la afectación psicológica, cognitiva o conductual"",17,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,359,Atentados contra el derecho de sufragio,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,222,Fabricación o uso no autorizado de patente,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LA PROPIEDAD INDUSTRIAL,223,Uso o venta no autorizada de diseño o modelo industrial,2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,CONTRA LOS DERECHOS INTELECTUALES,CONTRA LOS DERECHOS DE AUTOR Y CONEXOS,217,""Reproducción, difusión, distribución y circulación de la obra sin la autorización del autor"",1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,D.LEG 813. LEY PENAL TRIBUTARIA,DEFRAUDACION TRIBUTARIA,5-C,Defraudación tributaria (D.L. 813),1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,D.LEG 813. LEY PENAL TRIBUTARIA,DEFRAUDACION TRIBUTARIA,5-A,Defraudación tributaria (D.L. 813),1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,1,Actos de conversión y transferencia,5,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,3,""Transporte, traslado, ingreso o salida por territorio nacional de dinero o títulos valores de origen ilícito"",2,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,4,Circunstancias agravantes y atenuantes,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),CONTRABANDO (D.ADUAN.),1,Contrabando.,1,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
"ENERO - MARZO,2026,06/04/2026,ICA,PENAL,DENUNCIA,DELITOS ADUANEROS (LEY 28008),CONTRABANDO (D.ADUAN.),2,Modalidades de contrabando,8,110101,ICA,ICA,ICA,27/04/2026,-14.0636111111111,-75.7291666666667"
